Participant,Narrative,RE,Discourse,Order,Time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB
21,10,KEDİ,Maintenance,Order8,20.0,0.559016,0.556043625,0.00202436908,0.999936223,0.40057081,0.559677,-0.0142868664,0.999867618,0.605299,0.789556503,-0.241848782,0.991470754,0.363596082,0.818146288,-0.278896868,0.994000196,0.549194038,0.617202282,-0.600642443,0.992288113,0.421114624,0.611831903,-0.604670167,0.998022497,0.526969194,0.588523388,-0.66095829,0.975008547,0.443674028,0.591156363,-0.66031611,0.991321087,0.526573062,0.580187321,-0.588964701,0.967213213,0.442106396,0.577991724,-0.592268,0.986812353
21,10,KEDİ,Maintenance,Order8,40.0,0.558786809,0.556043625,0.00730137,0.999943912,0.400422633,0.559677,-0.0142868664,0.999888122,0.605299,0.789556503,-0.24006328,0.991832256,0.361272156,0.817916095,-0.278896868,0.994651675,0.549194038,0.615987897,-0.60036087,0.992926717,0.418108642,0.606284738,-0.604670167,0.998282731,0.526969194,0.585022092,-0.660700798,0.976776659,0.442631394,0.580755472,-0.66031611,0.992376924,0.526573062,0.575977206,-0.588782251,0.969372869,0.441639334,0.564765096,-0.592268,0.988336205
21,10,KEDİ,Maintenance,Order8,60.0,0.475463271,0.440173656,0.00730137,0.99998945,0.309479773,0.475739092,-0.117116362,0.999972284,0.547346413,0.671040893,-0.14997305,0.997317493,0.292431533,0.73819536,-0.378986478,0.999497592,0.492088974,0.579194784,-0.576557755,0.996522,0.360911936,0.548827052,-0.737145305,0.999432743,0.47478646,0.579877,-0.647336662,0.988075197,0.386177391,0.516780317,-0.798806846,0.997430384,0.467296571,0.55138,-0.576665342,0.986808658,0.379687667,0.492810965,-0.730067194,0.996465564
21,10,KEDİ,Maintenance,Order8,80.0,0.474316746,0.440071076,0.00652469,0.99998945,0.308019459,0.475739092,-0.132577106,0.999972284,0.547346413,0.671040893,-0.14997305,0.997317493,0.291955262,0.738042414,-0.396205544,0.999497592,0.492043525,0.579124928,-0.576557755,0.996522,0.360911936,0.548827052,-0.753616,0.999432743,0.474764794,0.579877,-0.647336662,0.988075197,0.386177391,0.516780317,-0.81482631,0.997430384,0.467296571,0.55138,-0.576665342,0.986808658,0.379687667,0.492810965,-0.746275187,0.996465564
21,10,KEDİ,Maintenance,Order8,100.0,0.474316746,0.43995592,0.00652469,0.99998945,0.307442546,0.475578874,-0.154332221,0.999972284,0.547346413,0.671040893,-0.14997305,0.997317493,0.291955262,0.736950815,-0.421248376,0.999497592,0.492043525,0.579124928,-0.576557755,0.996522,0.360911936,0.548827052,-0.789209545,0.999432743,0.474764794,0.579877,-0.647336662,0.988075197,0.386177391,0.516780317,-0.852417707,0.997430384,0.467296571,0.55138,-0.576665342,0.986808658,0.379687667,0.492810965,-0.781683803,0.996465564
21,10,KEDİ,Maintenance,Order8,120.0,0.474316746,0.43995592,-0.00757315662,0.999988258,0.307434916,0.475578874,-0.161195,0.999971688,0.547639251,0.67110604,-0.164885178,0.996872425,0.291981727,0.736950815,-0.427207291,0.999490678,0.492088974,0.579124928,-0.588360906,0.995712698,0.361441135,0.554276347,-0.792045295,0.999298692,0.47478646,0.582504809,-0.659384608,0.98520869,0.389697045,0.524095416,-0.856245041,0.996832848,0.467403233,0.553974092,-0.5878824,0.983560562,0.381265968,0.498815298,-0.784427404,0.995634258
21,10,KEDİ,Maintenance,Order8,140.0,0.474922478,0.439743191,-0.0167691298,0.99998641,0.307429016,0.475578874,-0.17109111,0.999970317,0.547639251,0.671965301,-0.166058689,0.996406853,0.291981727,0.736950815,-0.437841684,0.999466658,0.492882073,0.579567492,-0.608998716,0.995053113,0.362819731,0.559557796,-0.805035472,0.999150336,0.477381557,0.584913,-0.67844063,0.982871771,0.394509584,0.53253448,-0.869174123,0.99619323,0.468518734,0.556228578,-0.605073094,0.980917215,0.384961605,0.507306218,-0.79735446,0.994739115
21,10,KEDİ,Maintenance,Order8,160.0,0.475446075,0.439736128,-0.0201124754,0.99998492,0.307379425,0.475481033,-0.184059486,0.999969065,0.547639251,0.674115717,-0.166058689,0.996009231,0.291955262,0.736755073,-0.452693492,0.999463797,0.494185776,0.583167136,-0.608998716,0.994787633,0.363018632,0.56123203,-0.823064,0.999093235,0.479036778,0.584913,-0.67844063,0.982020795,0.395909488,0.533768952,-0.886551678,0.995934546,0.471391469,0.556638598,-0.605073094,0.979900897,0.385107726,0.509081304,-0.813997388,0.994365633
21,10,KEDİ,Maintenance,Order8,180.0,0.475446075,0.439650863,-0.0201124754,0.999983728,0.30720374,0.475235224,-0.184059486,0.999969065,0.546981931,0.674284756,-0.164885178,0.99553138,0.291544318,0.736360252,-0.452693492,0.99946028,0.494185776,0.583167136,-0.608998716,0.994392216,0.364451975,0.565210879,-0.823064,0.999060929,0.479089051,0.584913,-0.67844063,0.980858266,0.399081141,0.537268937,-0.886551678,0.995772958,0.471498132,0.556638598,-0.605073094,0.978547871,0.3889364,0.513017118,-0.813997388,0.994110763
21,10,KEDİ,Maintenance,Order8,200.0,0.475446075,0.439650863,-0.0201124754,0.999982834,0.307129532,0.474914104,-0.184059486,0.99996829,0.545967162,0.674284756,-0.163382009,0.994952202,0.290740669,0.735713422,-0.452693492,0.999451876,0.494185776,0.583167136,-0.602168918,0.993843675,0.366259128,0.568872929,-0.823064,0.999057055,0.479849,0.581980586,-0.671106458,0.97946614,0.40218395,0.540183485,-0.886551678,0.995724201,0.471498132,0.556638598,-0.604660332,0.977052569,0.392479956,0.516515851,-0.813997388,0.994031847
21,10,KEDİ,Maintenance,Order8,220.0,0.474681765,0.439650863,-0.00153400539,0.999980867,0.307110786,0.474389136,-0.174439177,0.999968052,0.545677364,0.674284756,-0.153049156,0.994282663,0.290582091,0.734860599,-0.425836384,0.999451876,0.493962109,0.579708219,-0.560205162,0.992767394,0.368141234,0.570520341,-0.771144092,0.998978853,0.480393,0.578942835,-0.624841273,0.976473153,0.404110044,0.542255938,-0.829806149,0.99537164,0.471589684,0.555210531,-0.560250282,0.973970532,0.395757109,0.520150363,-0.760646284,0.993553221
21,10,KEDİ,Maintenance,Order8,240.0,0.474222034,0.439855516,-0.0010347591,0.999975145,0.307099,0.474389136,-0.158273563,0.999967754,0.544252157,0.673847795,-0.153049156,0.993227,0.290582091,0.733483911,-0.408767551,0.999428153,0.493489265,0.574395418,-0.560205162,0.991304517,0.370289654,0.571819305,-0.750896752,0.998835623,0.483792096,0.568385303,-0.624841273,0.972710848,0.407867044,0.542425454,-0.807876825,0.994779587,0.471589684,0.55180949,-0.560250282,0.97023046,0.401230842,0.521101773,-0.739924669,0.992757857
21,10,KEDİ,Maintenance,Order8,260.0,0.473928124,0.440276831,0.00424372638,0.999970257,0.307099,0.474389136,-0.154413685,0.999965966,0.544207633,0.673083663,-0.153049156,0.99233824,0.290576309,0.732490718,-0.396460205,0.999396801,0.493480712,0.574007869,-0.560205162,0.990219891,0.371189862,0.577788591,-0.734501779,0.99868232,0.483792096,0.562989354,-0.624841273,0.970100939,0.408882529,0.548416078,-0.792134047,0.994183958,0.471357524,0.54922682,-0.560250282,0.967584252,0.402592182,0.528649747,-0.725081,0.991962194
21,10,KEDİ,Maintenance,Order8,280.0,0.4734146,0.442034274,0.00534745445,0.999966,0.307129532,0.474724054,-0.129739836,0.999964118,0.543757677,0.672567844,-0.159992,0.992065609,0.290576309,0.731783271,-0.368151963,0.999331772,0.490346432,0.571998835,-0.560205162,0.989223838,0.372623086,0.581747532,-0.718180358,0.998316586,0.483792096,0.551367104,-0.624841273,0.966999888,0.409823596,0.55075556,-0.774768,0.992750287,0.465824664,0.546184123,-0.560250282,0.96424073,0.404921472,0.533158243,-0.707838058,0.990084767
21,10,KEDİ,Maintenance,Order8,300.0,0.472841233,0.442431271,0.00538317533,0.999959588,0.307223886,0.47493276,-0.114376985,0.99996233,0.543757677,0.672248721,-0.168309882,0.991750419,0.290373653,0.730791569,-0.365273505,0.999266684,0.48915565,0.562223911,-0.560205162,0.988289595,0.373683274,0.588502884,-0.670178473,0.997930467,0.479053646,0.53767705,-0.624841273,0.963995516,0.411613137,0.55872184,-0.726819694,0.991214097,0.463626951,0.543844581,-0.560250282,0.960878313,0.407213539,0.539702594,-0.660436451,0.98808527
21,10,KEDİ,Maintenance,Order8,320.0,0.472824872,0.443170726,0.010533357,0.999937654,0.307421088,0.475550562,-0.109815367,0.999955714,0.544133961,0.668842375,-0.170194462,0.990433395,0.290213317,0.730094135,-0.351469338,0.999131858,0.487365931,0.562223911,-0.532215297,0.98519969,0.376671821,0.59702915,-0.663473785,0.997065723,0.474820435,0.53767705,-0.591927946,0.955760658,0.414631516,0.573738813,-0.718951643,0.988005817,0.460651487,0.543735921,-0.521139801,0.952044368,0.410153478,0.555011272,-0.651459455,0.983956277
21,10,KEDİ,Maintenance,Order8,340.0,0.472824872,0.444047451,0.0122670047,0.99990052,0.307896256,0.475550562,-0.109815367,0.999946356,0.544207633,0.667491317,-0.168309882,0.989207566,0.289284021,0.729290843,-0.34907341,0.998936057,0.482661396,0.562223911,-0.528022051,0.981050313,0.376742,0.601024,-0.663446128,0.995518327,0.456788868,0.53767705,-0.591391563,0.944822371,0.415260315,0.582820117,-0.718951643,0.982616484,0.452014983,0.543735921,-0.520076513,0.940485239,0.411228776,0.565200567,-0.651459455,0.977425933
21,10,KEDİ,Maintenance,Order8,360.0,0.472824872,0.444636494,0.0123695619,0.999860525,0.308374375,0.475550562,-0.109815367,0.999938607,0.545333564,0.666545153,-0.166948527,0.98888135,0.288666308,0.728473425,-0.34907341,0.998718858,0.480121136,0.563275218,-0.528022051,0.97797668,0.376742,0.606141388,-0.663446128,0.993762851,0.450451,0.543967366,-0.591391563,0.935796201,0.415260315,0.591905296,-0.718951643,0.976579845,0.446632951,0.543844581,-0.520076513,0.930994213,0.411228776,0.570644915,-0.651459455,0.970536172
21,10,KEDİ,Maintenance,Order8,380.0,0.473131865,0.444729865,0.0122670047,0.999836504,0.308868408,0.475550562,-0.113643065,0.999933958,0.546308458,0.666301,-0.168309882,0.988635063,0.288114,0.728473425,-0.34907341,0.99859637,0.479524553,0.563275218,-0.532215297,0.975341856,0.376742,0.606141388,-0.663446128,0.992826,0.448395222,0.561238885,-0.591927946,0.928539932,0.415260315,0.591905296,-0.7231251,0.973298669,0.444722533,0.548340738,-0.521139801,0.923326612,0.411228776,0.570644915,-0.655665755,0.966623783
21,10,KEDİ,Maintenance,Order8,400.0,0.47323826,0.444868475,0.010533357,0.999817,0.308868408,0.475550562,-0.124685906,0.999930918,0.546440244,0.666301,-0.177004531,0.988596201,0.288006932,0.728473425,-0.371358246,0.998512745,0.478732497,0.563275218,-0.545512855,0.973198414,0.37550649,0.606141388,-0.687456846,0.992127895,0.448179275,0.563100278,-0.608036458,0.922738314,0.412468761,0.591905296,-0.744494259,0.970867038,0.444172651,0.548340738,-0.539232254,0.917247176,0.408335865,0.570644915,-0.678503215,0.963719
21,10,KEDİ,Maintenance,Order8,420.0,0.473520786,0.445067316,0.00996576902,0.99980706,0.308868408,0.475625038,-0.129893616,0.999928,0.547050893,0.666301,-0.182824,0.988596201,0.288006932,0.729151428,-0.378684789,0.998390615,0.476086766,0.564844251,-0.574890137,0.972906,0.37413317,0.604833066,-0.709821,0.991382658,0.448395222,0.564727187,-0.639551699,0.920272,0.409117401,0.585711241,-0.767801344,0.968215048,0.444722533,0.548340738,-0.568384826,0.914350927,0.40323922,0.567214489,-0.69989264,0.960599899
21,10,KEDİ,Maintenance,Order8,440.0,0.473520786,0.445218503,0.00981190335,0.99980706,0.308813661,0.476285696,-0.13116838,0.999925613,0.547050893,0.668828189,-0.193202838,0.988596201,0.288006932,0.731213689,-0.378850907,0.998308599,0.476086766,0.564844251,-0.587198198,0.972906,0.373350412,0.59713906,-0.712958395,0.991382658,0.450094819,0.564727187,-0.652117968,0.920272,0.408973753,0.576619685,-0.772307158,0.968215048,0.446391404,0.544393063,-0.57943213,0.914350927,0.402893573,0.559350193,-0.70422864,0.960573494
21,10,KEDİ,Maintenance,Order8,460.0,0.473131865,0.445901275,-0.00356658408,0.99980706,0.308425277,0.477080405,-0.138361454,0.999925375,0.547050893,0.672931552,-0.196536213,0.988811135,0.288965195,0.732882679,-0.391967386,0.998252273,0.476086766,0.564844251,-0.591959536,0.972906,0.37175855,0.593499422,-0.726605654,0.991382658,0.450094819,0.564727187,-0.655976713,0.920272,0.406971604,0.567837894,-0.785050392,0.968215048,0.446391404,0.544393063,-0.585225,0.914350927,0.400704682,0.551547945,-0.715923965,0.960573494
21,10,KEDİ,Maintenance,Order8,480.0,0.473108768,0.447008789,-0.00608627265,0.999816716,0.308302462,0.477473348,-0.143092245,0.9999246,0.546846032,0.674162,-0.196536213,0.988811135,0.288965195,0.732882679,-0.398447484,0.998246,0.47691229,0.566507578,-0.596719921,0.973783255,0.371419907,0.588606775,-0.731449306,0.99161315,0.453942984,0.566047609,-0.659756,0.921818793,0.406898916,0.562927127,-0.788774133,0.968514204,0.448943079,0.544393063,-0.591533482,0.915001929,0.400516361,0.545519173,-0.720437706,0.960573494
