,Participant,Narrative,RE,Discourse,Order,Accessibility,Right_Hand_Movement_Amplitude,Left_Hand_Movement_Amplitude,Left_S_to_W_Distance_Change,Right_S_to_W_Distance_Change,Duration
769,28.0,4,FARE,Re-introduction,5,1.0,0.2945617373342752,0.3075582270993907,0.0937424741784622,0.0840376573305819,0.4
770,28.0,4,FARE,Re-introduction,7,1.0,0.2094155144939731,0.2364371229842407,0.0591513099942558,0.061666766991981925,0.3
771,28.0,4,KEDİ,Introduction,10,-1.0,1.0354798476199347,1.154030839625588,0.26819595127638224,0.3000437323891986,1.44
772,28.0,5,FARE,Introduction,7,-1.0,0.4618123014884542,0.5556179140378622,0.18602801193744953,0.1501716790316366,0.64
773,28.0,5,FARE,Re-introduction,11,1.0,1.4958439037073339,1.6153062861210064,0.46090539150900633,0.4609840914268116,1.08
774,28.0,5,KEDİ,Introduction,1,1.0,0.7034313088800752,0.7889004825471606,0.19023105985699318,0.20112727342700398,0.68
775,28.0,5,KEDİ,Re-introduction,15,1.0,0.24911690389012098,0.2687436719601531,0.0623200125000805,0.0719945008818389,0.32
776,28.0,6,FARE,Introduction,1,1.0,1.162017803369075,1.2300245058110684,0.3232930046867897,0.3503445902472307,1.06
777,28.0,6,FARE,Maintenance,2,4.0,0.2280494714999286,0.2412593565144022,0.03844619424248495,0.062271139178819,0.2
778,28.0,6,FARE,Re-introduction,6,1.0,1.4279175988860413,1.5102123606421716,0.2699246910415861,0.2574478889704457,0.76
779,28.0,6,KEDİ,Introduction,1,1.0,0.8082595306926198,0.8673370419759306,0.19191865756496523,0.15926091318984228,0.54
780,28.0,7,KEDİ,Introduction,2,0.0,0.6839367241123312,0.7339551534174684,0.17659172810008494,0.1825248076466454,0.44
781,28.0,7,KEDİ,Re-introduction,8,0.0,0.5142841157855933,0.5275768216609124,0.1032962582873541,0.0815430831305054,0.44
782,28.0,8,FARE,Introduction,2,0.0,0.6022449063152998,0.6698670778108061,0.11966583857130723,0.118600798748156,0.38
783,28.0,8,FARE,Maintenance,11,3.0,0.2872091319207815,0.31188686357056683,0.10039981661568631,0.07391605407769809,0.46
784,28.0,8,FARE,Re-introduction,9,1.0,0.5255902928307558,0.5696156141472911,0.2455089708551123,0.17614595555992946,0.62
785,28.0,8,KEDİ,Introduction,1,1.0,0.910509644641257,0.9659431812710043,0.24057395682991561,0.1856224232638146,0.9
786,28.0,8,KEDİ,Re-introduction,7,1.0,0.2809099338265002,0.31264765321907556,0.04706905995089985,0.10080080499469252,0.34
787,28.0,9,FARE,Introduction,2,0.0,0.8756453680016696,0.9125817139517227,0.134797616000655,0.16120721719254147,0.8400000000000001
788,28.0,9,FARE,Maintenance,3,4.0,0.36955448495511156,0.40245536830105466,0.0708231005998196,0.0495415272729309,0.42000000000000004
789,28.0,9,FARE,Maintenance,7,5.0,0.8398795499308879,0.9078379558437758,0.125571113541723,0.1581490536154824,0.6
790,28.0,9,FARE,Re-introduction,5,1.0,0.8538277649049136,0.959431862725003,0.12166442151818689,0.19177597881384034,0.68
791,28.0,9,FARE,Re-introduction,14,1.0,0.2275872743681418,0.24982067497716642,0.03131622891368707,0.03816631433390334,0.34
792,28.0,9,KEDİ,Introduction,4,-1.0,0.6499855792434114,0.7055360089402486,0.15448469177392468,0.1817292657219747,0.76
793,28.0,9,KEDİ,Re-introduction,15,1.0,0.2878189309687244,0.3169208938163894,0.1270834532501112,0.16997032673759266,0.46
794,28.0,9,KEDİ,Re-introduction,18,1.0,0.3612335523585498,0.3714424467340755,0.12183044857618067,0.162290309054108,0.54
795,28.0,10,FARE,Introduction,2,0.0,0.460093232798981,0.486640868214968,0.1581144373890277,0.146684074961491,0.66
796,28.0,10,KEDİ,Introduction,3,-1.0,0.7276959723136084,0.793132577270886,0.16184312796528416,0.1855634309337514,0.68
797,28.0,10,KEDİ,Re-introduction,7,2.0,0.8554619670017483,0.9173808274809342,0.18857538522838455,0.23144631112218939,0.92
798,28.0,10,KEDİ,Re-introduction,13,1.0,0.2631713184769344,0.2853785525569434,0.0696657937690406,0.1007936133743685,0.4
799,29.0,1,FARE,Re-introduction,8,0.0,0.9927498821261967,1.0565417820731378,0.18196219751411893,0.174977294361531,0.58
800,29.0,1,KEDİ,Introduction,3,-2.0,1.1142804664948776,1.1704336478700794,0.163185343805035,0.2180935811861768,0.38
801,29.0,2,KEDİ,Introduction,3,0.0,0.7203029475040229,0.7733626554125447,0.13213939693231336,0.05313820232090328,0.4
802,29.0,3,FARE,Introduction,4,-2.0,0.5848053193683201,0.6051860498203319,0.0970385304032108,0.07420232638219419,0.22
803,29.0,3,FARE,Maintenance,12,4.0,0.1878379398287151,0.20294059907788642,0.044914836909214995,0.0644859256388069,0.26
804,29.0,3,FARE,Re-introduction,9,1.0,0.33256456476980073,0.37018811530556817,0.14924155753389196,0.11215001029621201,0.7
805,29.0,3,KEDİ,Introduction,3,-1.0,0.1710074423482401,0.189004838258217,0.05967346357345499,0.05620523261395462,0.4
806,29.0,3,KEDİ,Re-introduction,15,0.0,0.3915561500624359,0.4339599182146867,0.0826253936012281,0.05448944617008539,0.42000000000000004
807,29.0,4,FARE,Introduction,2,0.0,0.3765786132474825,0.4186557612389764,0.0798331366842947,0.09078548213809551,0.44
808,29.0,4,FARE,Re-introduction,10,1.0,0.2798078449565629,0.32004350805805953,0.07737145395979339,0.07815356384870603,0.38
809,29.0,4,FARE,Re-introduction,14,1.0,0.4982351578653799,0.5497751558731396,0.15282984011792397,0.12668851539873716,0.9
810,29.0,4,KEDİ,Introduction,8,-1.0,0.2126507372063949,0.2454094589119067,0.09003402312357742,0.07664211268580659,0.36
811,29.0,4,KEDİ,Re-introduction,12,1.0,0.1289428179602776,0.1303534620358496,0.0464567549233337,0.050249439385136804,0.2
812,29.0,5,KEDİ,Introduction,1,1.0,0.6477781751215711,0.7040791352816577,0.1909179373384265,0.15056621276679555,0.6
813,29.0,5,KEDİ,Re-introduction,12,1.0,0.2638891734417032,0.3399200045289443,0.0652037788611841,0.0596000386944224,0.32
814,29.0,6,FARE,Introduction,5,0.0,0.2671189628034504,0.3082058066260185,0.05620617168180232,0.07290739629203535,0.52
815,29.0,6,FARE,Re-introduction,7,2.0,0.7940412358688984,0.9507249086976021,0.1973302067336717,0.22057661430799333,0.66
816,29.0,6,FARE,Re-introduction,11,3.0,0.867289963353254,0.9899810026486666,0.16855175362383237,0.2103599587831864,0.62
817,29.0,6,KEDİ,Introduction,1,1.0,0.7552748910511847,0.8001094655666486,0.13066500389552652,0.1173825000703427,0.64
818,29.0,7,KEDİ,Introduction,1,1.0,0.43787433913819934,0.455358723128311,0.13348859987594386,0.1333100694465741,0.72
819,29.0,7,KEDİ,Re-introduction,8,0.0,0.39495317396305907,0.4072985950544705,0.1182617001737624,0.1217139347710841,0.28
820,29.0,7,KEDİ,Re-introduction,12,2.0,0.3064240457600102,0.3239885264898503,0.100723182879472,0.10192191039660664,0.24
821,29.0,7,KEDİ,Re-introduction,14,1.0,0.49225722124931126,0.5237007047086417,0.061785480955093106,0.1095068940695193,0.2
822,29.0,8,FARE,Introduction,3,0.0,0.7263378281725602,0.7814783000953665,0.2167854874330341,0.2379348290591649,0.5
823,29.0,8,FARE,Maintenance,13,5.0,0.45806772217160363,0.5533775105597901,0.0983801777866341,0.1108477415289815,0.5
824,29.0,8,FARE,Maintenance,21,4.0,0.3066340565285206,0.3338871529862542,0.0700896327815122,0.0670263878771673,0.22
825,29.0,8,FARE,Re-introduction,5,2.0,0.1137734317113805,0.1377240452635903,0.088667406300753,0.0511511596380802,0.34
826,29.0,8,FARE,Re-introduction,10,1.0,0.5274790076752582,0.5815709685302279,0.14371335368627505,0.0784727985042451,0.44
827,29.0,8,KEDİ,Introduction,1,1.0,1.0964203565317545,1.0942674183935364,0.17735531794530676,0.19863657391794734,0.5
828,29.0,8,KEDİ,Re-introduction,4,2.0,0.2189678000069819,0.24433852396009728,0.0603247925509462,0.0381400198455434,0.32
829,29.0,8,KEDİ,Re-introduction,6,2.0,0.7586858957620028,0.8005578625442522,0.2676218227774988,0.1514906077493415,0.46
830,29.0,8,KEDİ,Re-introduction,14,1.0,0.3941762650160412,0.43180847078807516,0.11221352020155784,0.1402959201315119,0.38
831,29.0,8,KEDİ,Re-introduction,22,1.0,0.6683877512525642,0.7552977700052689,0.1521004253953935,0.1048873366791479,0.48
832,29.0,8,KEDİ,Re-introduction,26,1.0,0.0799444901273573,0.081217856364127,0.0431902731114158,0.034750372015218106,0.26
833,29.0,9,FARE,Introduction,1,1.0,0.4009087140866453,0.4304127641915999,0.0896675605085439,0.09093216474742741,0.16
834,29.0,9,FARE,Maintenance,7,3.0,0.1554224594795181,0.1871346999388513,0.0560512199276919,0.048510847554077904,0.3
835,29.0,9,FARE,Re-introduction,3,2.0,0.9837305462072534,1.0856483597245357,0.3228942690436639,0.2599482155769019,0.72
836,29.0,9,FARE,Re-introduction,14,1.0,1.0155378489277744,1.0746230090792426,0.1958268212394205,0.23953448246484482,0.7
837,29.0,9,KEDİ,Introduction,2,0.0,1.2288980761697679,1.3016947238148495,0.19119669304610207,0.22400300949577123,1.2
838,29.0,9,KEDİ,Re-introduction,11,0.0,0.422610624421212,0.5375229913664158,0.1637336828200074,0.15165034013035666,0.72
839,29.0,9,KEDİ,Re-introduction,16,1.0,0.234142930060545,0.2425777597858583,0.0985544485622198,0.0821566389748178,0.36
840,29.0,10,KEDİ,Introduction,3,0.0,0.8311828380453571,0.926493581866801,0.24212655500367017,0.2254661747687104,0.62
841,30.0,2,KEDİ,Introduction,1,0.0,0.8121024844094195,0.8749746389544694,0.1542496319722797,0.1874051704558051,0.54
842,30.0,2,KEDİ,Introduction,3,0.0,0.585671221541501,0.6374135214840003,0.0849356174667564,0.13082095338650804,0.46
843,30.0,3,FARE,Introduction,3,-2.0,0.2636720450548135,0.3213104780065774,0.08664897444729461,0.06611878642585153,0.36
844,30.0,3,FARE,Re-introduction,6,1.0,0.2865214406286035,0.3211206623491169,0.05214341250590259,0.0733440241164445,0.38
845,30.0,3,FARE,Re-introduction,9,1.0,0.20108087734758526,0.21688763584878018,0.06955746678363871,0.0676905434026427,0.18
846,30.0,3,KEDİ,Introduction,2,0.0,0.4500895727850027,0.4854632199644944,0.12314925133374165,0.1407497535200463,0.36
847,30.0,3,KEDİ,Re-introduction,11,1.0,0.275882905929075,0.3386966190427295,0.1229244614094018,0.0932731656402849,0.36
848,30.0,4,FARE,Introduction,1,1.0,1.0340429071732962,1.1651638679835932,0.30885299377286174,0.23124835763772597,1.2
849,30.0,4,FARE,Re-introduction,5,2.0,0.0409600560979271,0.0431110024365137,0.0126522945291977,0.014674225610831862,0.2
850,30.0,4,KEDİ,Introduction,8,-1.0,0.3573150365014562,0.4368079249369143,0.1039270060710487,0.1276338387819315,0.52
851,30.0,5,FARE,Introduction,2,0.0,0.0964153280028484,0.11353501714006563,0.06217535707442417,0.0752710061750542,0.34
852,30.0,5,KEDİ,Introduction,3,-1.0,0.2339944064890436,0.2600969068276209,0.06913279996698765,0.0538944640013458,0.2
853,30.0,5,KEDİ,Re-introduction,7,1.0,0.2261572759767428,0.2439952867601525,0.0978165566997134,0.0693216899641877,0.28
854,30.0,5,KEDİ,Re-introduction,9,1.0,0.1440840553643929,0.1598173844126797,0.07325318734885225,0.0453124259344684,0.2
855,30.0,6,FARE,Introduction,1,1.0,0.8880996355931687,0.9901241454005743,0.23422454976583928,0.16965674304823256,0.52
856,30.0,6,FARE,Re-introduction,6,0.0,0.5469992963245938,0.5814639247008236,0.0948899760237072,0.0718011994469294,0.4
857,30.0,6,KEDİ,Introduction,2,0.0,0.4035203922632345,0.4351990725472167,0.1317817403602701,0.08472204971592634,0.6
858,30.0,6,KEDİ,Re-introduction,7,1.0,0.4331963357367989,0.472351838635407,0.0729590641440168,0.05787136079651865,0.44
859,30.0,6,KEDİ,Re-introduction,9,1.0,0.3149234653097496,0.3737284617807743,0.08876816417831798,0.06265474346569301,0.46
860,30.0,7,KEDİ,Introduction,3,0.0,0.1563978284916183,0.1891037878941599,0.0414210912306565,0.0072233291479629,0.46
861,30.0,7,KEDİ,Re-introduction,7,1.0,0.2500348936178532,0.283787480214743,0.0506153472438102,0.0506977134840447,0.22
862,30.0,8,FARE,Introduction,2,0.0,0.2588910624062039,0.2939595428153499,0.0835502671613054,0.0351571273739991,0.26
863,30.0,8,FARE,Re-introduction,10,1.0,0.2578271677045221,0.27887735068134567,0.0821542791197622,0.10371827259057129,0.3
864,30.0,8,KEDİ,Introduction,1,1.0,1.2010914891827766,1.3226516619661264,0.2714259840757875,0.24130357347324635,0.88
865,30.0,8,KEDİ,Re-introduction,7,0.0,0.4509419059599443,0.4820285619094772,0.13926305380549692,0.1179393467842851,0.36
866,30.0,9,FARE,Introduction,1,1.0,0.7488589580508662,0.8265261858297998,0.2488591077982324,0.2309046006815178,1.08
867,30.0,9,FARE,Re-introduction,3,2.0,0.2374747434120006,0.2554408592899032,0.07316558199417557,0.0780409874270258,0.36
868,30.0,9,FARE,Re-introduction,5,2.0,0.1886430282037049,0.213946922437002,0.0780823213399142,0.0450456555755066,0.26
869,30.0,9,FARE,Re-introduction,13,1.0,0.17437263265519853,0.1806276315275801,0.1230480185779812,0.1325028344325894,0.42000000000000004
870,30.0,9,KEDİ,Introduction,2,0.0,0.4068803296432014,0.4584921930077371,0.1218379839070321,0.09344697517994512,0.54
871,30.0,10,FARE,Introduction,1,1.0,1.1231948637318327,1.2565946622461057,0.330333457876058,0.21588957795374078,0.8400000000000001
872,30.0,10,KEDİ,Introduction,2,0.0,0.5898929775594973,0.6452253893802311,0.15122194269505948,0.10876190347032752,0.62
873,30.0,10,KEDİ,Re-introduction,6,3.0,0.22985964035819678,0.242920852031696,0.06148182435153175,0.0419934026440869,0.24
874,31.0,1,FARE,Introduction,2,-1.0,0.2203735978815991,0.2392866860205257,0.0654106635461007,0.06305106888722731,0.26
875,31.0,1,KEDİ,Introduction,1,0.0,0.6846246970844366,0.7427260312983167,0.3671121629984516,0.19963289142427348,0.6
876,31.0,1,KEDİ,Re-introduction,3,2.0,0.2117583793383351,0.2319590793146399,0.0645038174740737,0.0530499082089461,0.18
877,31.0,4,KEDİ,Introduction,1,1.0,0.3002296922464299,0.3150837313467839,0.1165193868322911,0.0699869947709809,0.32
878,31.0,5,FARE,Introduction,2,0.0,0.4999002728120024,0.5244643061716019,0.0483801986611936,0.05048210664354141,0.2
879,31.0,8,FARE,Introduction,3,1.0,1.0541491140724373,1.1272542161786414,0.26430120466231677,0.17116397823933163,0.36
880,31.0,9,FARE,Introduction,2,0.0,0.2817368821130928,0.292602270660925,0.0638917645999072,0.0618100550803146,0.3
881,31.0,9,KEDİ,Introduction,1,1.0,0.6878444031174386,0.7137929919879982,0.1715598995078713,0.0966709832759006,0.36
882,31.0,9,KEDİ,Re-introduction,5,2.0,0.0955381048782495,0.10664046275797402,0.032998696431092704,0.0215718793560404,0.16
883,31.0,10,KEDİ,Introduction,1,1.0,0.699433788462644,0.7517882002432289,0.13628856673443537,0.1439588632598347,0.4
884,32.0,1,FARE,Introduction,1,0.0,0.5215544598964887,0.6208277974236082,0.3264407638418985,0.2320541818261427,0.78
885,32.0,1,FARE,Re-introduction,7,0.0,0.2474815252500131,0.2759395527804901,0.09946716095364411,0.0557741933278118,0.42000000000000004
886,32.0,1,FARE,Re-introduction,8,2.0,0.1232337733523393,0.13402577912875271,0.0389165066934043,0.0529301754273258,0.32
887,32.0,3,FARE,Introduction,2,-1.0,0.2823037916874338,0.30313118509409753,0.058913788296629764,0.059586028640924514,0.36
888,32.0,3,FARE,Re-introduction,4,1.0,0.10456666162830801,0.1181889804360249,0.022156918860734,0.02321929534443225,0.16
889,32.0,3,FARE,Re-introduction,8,1.0,0.0948841283195779,0.10788137460879049,0.0344490368720816,0.0393555507724662,0.2
890,32.0,4,FARE,Introduction,1,1.0,0.1558468715841071,0.1697060822029868,0.07383679096363235,0.03740702136282325,0.28
891,32.0,4,FARE,Re-introduction,7,0.0,0.255054143812224,0.2746929768156297,0.154227321490136,0.0788067416108365,0.3
892,32.0,5,FARE,Introduction,1,1.0,0.1482040706002086,0.1720291284617799,0.040775328986776,0.0566537576087245,0.3
893,32.0,5,FARE,Re-introduction,7,-1.0,0.27552646338431713,0.2911590440635038,0.14173740918927372,0.1001053851083704,0.22
894,32.0,5,FARE,Re-introduction,9,1.0,0.1183544187976254,0.1396352848698024,0.047687901120421955,0.086629671327331,0.26
895,32.0,6,FARE,Introduction,1,1.0,0.44733626414284366,0.471751153732287,0.06824685722475389,0.06710844504326817,0.32
896,32.0,6,FARE,Re-introduction,3,2.0,0.350713447974209,0.3772299059375691,0.1352612214618099,0.0955308877333288,0.24
897,32.0,6,FARE,Re-introduction,5,2.0,0.6637666662290547,0.7442144099104011,0.2149356333787752,0.1658465107277087,0.38
898,32.0,6,FARE,Re-introduction,6,2.0,0.1859196134662241,0.1968008465904473,0.06806462668538515,0.0422320939992001,0.22
899,32.0,9,FARE,Introduction,1,1.0,0.3552946847663256,0.3415875558553309,0.0378897534406284,0.048217980434547995,0.3
900,32.0,9,FARE,Introduction,2,0.0,0.3842845920211355,0.4023472697771266,0.052517764803172065,0.0813468084909702,0.18
901,32.0,9,FARE,Re-introduction,9,1.0,0.3237222274850374,0.3360033861801337,0.056837113422779306,0.04788729483957501,0.22
902,32.0,10,FARE,Introduction,1,1.0,0.1207351675692121,0.1186438809900179,0.081665368655593,0.0434567408724027,0.18
903,32.0,10,FARE,Re-introduction,4,1.0,0.1306523192941772,0.1431136144121701,0.0582511051686574,0.049140730211162206,0.2
904,32.0,10,FARE,Re-introduction,6,1.0,0.1812910954579457,0.1975397812972845,0.047437424025170496,0.0351861982896563,0.26
905,33.0,1,FARE,Introduction,1,0.0,1.7944619761581806,1.884406770540702,0.29883065245966534,0.312039921398507,1.44
906,33.0,1,FARE,Re-introduction,3,2.0,0.1582804688897545,0.1712258548544458,0.0570329974140136,0.045774986116879655,0.32
907,33.0,1,FARE,Re-introduction,7,2.0,0.6870359854934188,0.7401994877549484,0.1807365862148188,0.08793144725901601,0.46
908,33.0,1,KEDİ,Introduction,2,-1.0,0.7499478443489197,0.789033043970516,0.23368114158890102,0.1233594556658604,0.58
909,33.0,1,KEDİ,Re-introduction,5,2.0,0.0720168934699195,0.0835344055510235,0.0567513756134694,0.03237680826102253,0.26
910,33.0,1,KEDİ,Re-introduction,8,2.0,0.4676470146044403,0.5012470845041189,0.2278292259086856,0.14285345541398192,0.68
911,33.0,2,KEDİ,Introduction,2,0.0,0.3606850958684319,0.3646804841125646,0.13833775114753433,0.04695893851776071,0.48
912,33.0,3,FARE,Introduction,2,-1.0,0.6172938210123341,0.6798352452927704,0.21703417808183068,0.15528295767878642,0.62
913,33.0,3,FARE,Re-introduction,10,1.0,0.3365349641049557,0.3525429318988843,0.0935925556764466,0.20668604885130554,0.48
914,33.0,3,KEDİ,Introduction,3,-1.0,0.2436450587870061,0.2639077325589065,0.06104558656221343,0.0459862931178503,0.3
915,33.0,5,FARE,Re-introduction,9,1.0,0.8643025569729936,0.9307659837123453,0.18751350819808074,0.23950141201408043,0.42000000000000004
916,33.0,5,KEDİ,Introduction,3,0.0,1.1581976074057942,1.196746783682206,0.1502730014755288,0.1940977316586717,0.3
917,33.0,6,FARE,Introduction,1,1.0,1.7899539098374992,1.935255322435416,0.2971451992756845,0.3839390457336207,0.92
918,33.0,6,FARE,Re-introduction,11,1.0,0.4927726249747504,0.5433579266338466,0.1251283218956934,0.11795265802224646,0.7
919,33.0,6,KEDİ,Introduction,2,0.0,0.3688481266261379,0.3925681756806309,0.0877607120606693,0.07726685441330523,0.4
920,33.0,8,FARE,Introduction,2,-1.0,0.8666669193018963,0.9560056384448957,0.162310966755749,0.17695710547122073,0.68
921,33.0,9,FARE,Re-introduction,12,2.0,0.3358272242144479,0.3619608827658485,0.04350672978661923,0.0254878149655833,0.18
922,33.0,9,KEDİ,Introduction,1,1.0,0.9671445072437207,1.0495198933677459,0.246280234842529,0.200616216614049,0.62
923,33.0,9,KEDİ,Re-introduction,11,1.0,0.5028926237159611,0.5366750742647497,0.07274019701426164,0.1074778555521516,0.34
924,33.0,10,FARE,Introduction,1,1.0,1.541123197368564,1.6311525943567724,0.3228340097166509,0.33338692101138884,0.9
925,33.0,10,FARE,Re-introduction,3,2.0,0.6603530781957618,0.7108221959209012,0.2124859602335104,0.1222503913022131,0.74
926,33.0,10,KEDİ,Introduction,2,0.0,0.3419745505099268,0.3519396666700109,0.112832565059122,0.0842099427983453,0.5
927,33.0,10,KEDİ,Re-introduction,4,2.0,0.44433732460075714,0.47221401520706263,0.136248478261453,0.09336354413241692,0.4
928,35.0,1,FARE,Introduction,1,0.0,1.509801763325576,1.6119734342473484,0.3442763263797624,0.230558649508569,0.74
929,35.0,1,FARE,Re-introduction,14,1.0,0.7067467126586676,0.7614337616525619,0.10028084490074227,0.08786066181841752,0.44
930,35.0,1,KEDİ,Introduction,3,-1.0,0.0986199191155052,0.1043943295078275,0.0165934463038726,0.02468497985180733,0.24
931,35.0,1,KEDİ,Maintenance,5,4.0,0.2851383341232084,0.31083338431929564,0.0976936553154102,0.08507725241626479,0.24
932,35.0,1,KEDİ,Maintenance,19,5.0,0.2032452761192293,0.22366373613420548,0.0660090301500179,0.043011260932119905,0.28
933,35.0,1,KEDİ,Maintenance,23,5.0,0.5103877563449717,0.5545524039208074,0.0523623276852689,0.09281136571288552,0.34
934,35.0,1,KEDİ,Re-introduction,11,1.0,0.4275252440602908,0.4741724709812114,0.1257683717813095,0.12121591494966401,0.38
935,35.0,1,KEDİ,Re-introduction,16,1.0,0.0679180001067774,0.0864728741358809,0.0275874802227075,0.0364920822963274,0.22
936,35.0,2,KEDİ,Introduction,1,0.0,0.5739466586672661,0.6279920962958988,0.12311717394126319,0.1466424842057485,0.66
937,35.0,2,KEDİ,Introduction,3,0.0,0.8168527606609823,0.8874027982766868,0.2290685046776304,0.202971637531432,0.62
938,35.0,2,KEDİ,Re-introduction,5,2.0,0.190537412453552,0.19691390245120127,0.0365752963907838,0.054311854697616097,0.36
939,35.0,2,KEDİ,Re-introduction,8,1.0,0.1114717098387549,0.13621398676007157,0.07579950221958916,0.044134101277311,0.42000000000000004
940,35.0,2,KEDİ,Re-introduction,10,1.0,0.0775355799950633,0.0803772317301395,0.0127672806964231,0.014831290603930838,0.2
941,35.0,2,KEDİ,Re-introduction,15,1.0,0.1395548306724732,0.1550601668391493,0.0209665238594548,0.030877140166656863,0.3
942,35.0,3,FARE,Introduction,3,-2.0,0.189997673332718,0.2058705376105426,0.06397925822126879,0.052865105163695796,0.36
943,35.0,3,FARE,Re-introduction,5,1.0,0.3095442126752817,0.3350877478670713,0.085662199413439,0.08061259221887371,0.4
944,35.0,3,FARE,Re-introduction,10,0.0,0.4037946923972742,0.42198239176810237,0.08969376602880416,0.07913236957107321,0.6
945,35.0,3,KEDİ,Introduction,2,0.0,0.21899233511711289,0.24413820960465152,0.05656201751724155,0.0544267278512639,0.36
946,35.0,3,KEDİ,Maintenance,9,4.0,0.4032550341834259,0.4211270169081011,0.11794264004850707,0.1107234266211527,0.36
947,35.0,3,KEDİ,Re-introduction,6,1.0,0.0772228615403527,0.08687174196770224,0.0352857322255126,0.031781788859356695,0.22
948,35.0,3,KEDİ,Re-introduction,12,1.0,0.24891982898060228,0.2640629476462488,0.1047866396655315,0.1262860522785262,0.42000000000000004
949,35.0,3,KEDİ,Re-introduction,16,2.0,0.37496856973266307,0.4002828970290287,0.07845544007252059,0.0924127097047356,0.34
950,35.0,5,FARE,Introduction,4,0.0,0.38825363532458235,0.4149756284899715,0.10135732461354782,0.1193939843847129,0.66
951,35.0,5,FARE,Re-introduction,10,0.0,0.33508231768918617,0.3745900846426431,0.08299730917224935,0.048186672096219595,0.36
952,35.0,5,FARE,Re-introduction,14,2.0,0.0989804691143473,0.1149248198726658,0.03768597126012974,0.0250846293783138,0.3
953,35.0,5,FARE,Re-introduction,16,1.0,0.2748199711086123,0.2996643345544358,0.0697795188622121,0.07971856973160221,0.5
954,35.0,5,FARE,Re-introduction,23,0.0,0.3739302935426793,0.40376655902240866,0.0785081790471075,0.06300055364281841,0.4
955,35.0,5,FARE,Re-introduction,26,1.0,0.1173570880025401,0.14180133937057451,0.0279778591493141,0.0437751322728902,0.22
956,35.0,5,KEDİ,Introduction,1,1.0,0.2701622970012405,0.325682565422239,0.0890096995723029,0.0900313256628423,0.5
957,35.0,5,KEDİ,Maintenance,9,3.0,0.0909420789356573,0.0976551053957912,0.010957643393926646,0.0192658537535184,0.18
958,35.0,5,KEDİ,Re-introduction,6,2.0,0.1082848544378109,0.1359730976626164,0.021030173224963547,0.027247174770177802,0.2
959,35.0,5,KEDİ,Re-introduction,13,1.0,0.1933751287989607,0.2226338955522785,0.0385147121030556,0.0457033664611233,0.22
960,35.0,5,KEDİ,Re-introduction,17,1.0,0.31185934857100084,0.359070710103943,0.0699805666509192,0.07538650617924669,0.24
961,35.0,5,KEDİ,Re-introduction,25,1.0,0.2654776730229407,0.2942405932962356,0.08085204868040803,0.0346663438005701,0.28
962,35.0,6,FARE,Introduction,3,-1.0,0.5909196955753313,0.6577235593964007,0.1025984876123127,0.05961745220379832,0.6
963,35.0,6,FARE,Re-introduction,5,1.0,0.2496332603409331,0.2664134693151286,0.056746614297807446,0.04398358411711103,0.5
964,35.0,6,FARE,Re-introduction,9,1.0,0.1032864653172325,0.1144928672122983,0.04687467544395375,0.0141246181806455,0.16
965,35.0,6,FARE,Re-introduction,20,0.0,0.5024780185587314,0.5513085125360493,0.07177020305539324,0.08485292309601832,0.52
966,35.0,6,KEDİ,Introduction,1,1.0,0.1717753874174655,0.1892269967218302,0.054169186367611,0.056408659826812896,0.4
967,35.0,6,KEDİ,Maintenance,18,5.0,0.3131936558515761,0.3425672661303112,0.08546030916879849,0.0649545276386858,0.26
968,35.0,6,KEDİ,Re-introduction,7,1.0,0.2148784863265818,0.2286402900996367,0.0507002359539611,0.0392691670902448,0.24
969,35.0,6,KEDİ,Re-introduction,10,1.0,0.3511715942769828,0.385723112741758,0.0744245664408295,0.06677063782941002,0.4
970,35.0,6,KEDİ,Re-introduction,16,2.0,0.49597442598490693,0.5437772130070796,0.0602533011995115,0.046750698876899366,0.3
971,35.0,7,KEDİ,Introduction,5,-1.0,0.3482630685558491,0.3650945701574514,0.0478637513711831,0.04302781036221276,0.24
972,35.0,7,KEDİ,Re-introduction,9,1.0,0.45746525936155424,0.4772503903544767,0.12698818513661808,0.1432268476988402,0.44
973,35.0,8,FARE,Introduction,3,0.0,0.5624423286427619,0.5798744822497968,0.1727686696225996,0.17695492502914342,0.64
974,35.0,8,FARE,Re-introduction,6,2.0,0.11434725426697501,0.1223329561083541,0.042038032373026696,0.0452762419734444,0.24
975,35.0,8,FARE,Re-introduction,10,2.0,0.2406515568973504,0.2630382704826876,0.07091725882887301,0.0737291685900417,0.3
976,35.0,8,KEDİ,Introduction,1,1.0,1.0300862375564763,1.094168020086357,0.23822070007426865,0.30182303343784445,0.9799999999999999
977,35.0,8,KEDİ,Re-introduction,4,2.0,0.226085564861714,0.2672094916515889,0.051176398526623756,0.0623971165887085,0.24
978,35.0,8,KEDİ,Re-introduction,8,2.0,0.4917255242624995,0.4922310862410736,0.10862245377489957,0.10945010399303667,0.28
979,35.0,8,KEDİ,Re-introduction,13,1.0,0.0466086375141738,0.062102666976234504,0.01795079568765227,0.0180066389268421,0.18
980,35.0,8,KEDİ,Re-introduction,19,0.0,0.2261104869188599,0.24512744654486,0.033265880957617996,0.07499130316349051,0.24
981,35.0,9,FARE,Introduction,2,0.0,0.5753893859193814,0.610169189217109,0.08676948207703129,0.0998867224193758,0.5
